Data,Close
03/2001,6937.281374198254
04/2001,6985.264896372736
05/2001,7429.22394739131
06/2001,7292.768893165916
07/2001,6634.022112537931
08/2001,6402.708082469131
09/2001,5581.342406812438
10/2001,5823.328017919247
11/2001,6514.996703585182
12/2001,6981.425403686003
01/2002,7509.849759278285
02/2002,7525.051511535797
03/2002,8048.494599570722
04/2002,7879.592284040684
05/2002,7398.773676820467
06/2002,6435.577900378
07/2002,6379.579344447552
08/2002,6337.31629488841
09/2002,5590.891619905874
10/2002,5877.345655234218
11/2002,6218.165988617537
12/2002,5749.664211473594
01/2003,5749.023642746763
02/2003,5600.828462769553
03/2003,5327.608459395151
04/2003,5583.531767682766
05/2003,5740.7272897827925
06/2003,6310.890269626081
07/2003,6743.458097068262
08/2003,7356.534531491798
09/2003,6961.33151869432
10/2003,7515.087812245151
11/2003,7503.555343673158
12/2003,7616.91358988532
01/2004,7973.517980954848
02/2004,8320.689060385197
03/2004,8485.701837154054
04/2004,8142.879285921514
05/2004,7595.56847165654
06/2004,7595.462421703545
07/2004,7494.998631488745
08/2004,7737.450590667533
09/2004,8017.71095421142
10/2004,8006.604590898784
11/2004,8459.004986959479
12/2004,8762.411445462978
01/2005,9184.763931042777
02/2005,9742.879228397069
03/2005,9399.774488375535
04/2005,9112.87376239825
05/2005,9777.510593159552
06/2005,10344.55825283254
07/2005,10892.98313817833
08/2005,10784.825650619312
09/2005,11652.33119734498
10/2005,10995.080847920499
11/2005,12236.073432712754
12/2005,12998.959864032642
01/2006,13688.481632208266
02/2006,14085.00571625867
03/2006,14085.304780830735
04/2006,14554.746019308712
05/2006,12919.819570284095
06/2006,12339.26945356559
07/2006,12425.908998809891
08/2006,12722.160686875133
09/2006,13327.570059849348
10/2006,14039.993811536233
11/2006,14664.88757172773
12/2006,15327.180700237783
01/2007,15564.192708728615
02/2007,15661.256974646672
03/2007,16288.393746611362
04/2007,17083.58114242455
05/2007,18751.448746347167
06/2007,19499.227339700672
07/2007,20766.87290369148
08/2007,19718.500741173644
09/2007,20443.410275562317
10/2007,21444.425006000463
11/2007,19101.48851763426
12/2007,19402.1205381133
01/2008,16456.60600789099
02/2008,17277.072114920928
03/2008,15516.009543412982
04/2008,16579.81130561187
05/2008,16278.542445566973
06/2008,14091.304488344338
07/2008,13923.239337235227
08/2008,13675.349905432777
09/2008,11198.48048305489
10/2008,8755.785060787817
11/2008,8262.757583966968
12/2008,8521.826680395094
01/2009,8674.661797221543
02/2009,8454.091753130926
03/2009,9165.969163201775
04/2009,11239.583249872216
05/2009,13023.163436746192
06/2009,12948.585246362894
07/2009,14570.19001932256
08/2009,14583.074994269418
09/2009,15360.128902930624
10/2009,15288.168554780443
11/2009,15763.611766384902
12/2009,17509.435339479587
01/2010,17387.703454439514
02/2010,17928.19138748575
03/2010,19635.536092521346
04/2010,20362.066449786184
05/2010,19717.64833851351
06/2010,20051.180301544115
07/2010,20234.802226997355
08/2010,20833.43904670943
09/2010,21690.720035497376
10/2010,22255.0830122505
11/2010,23194.785263354555
12/2010,23878.048906782216
01/2011,22539.146717777192
02/2011,21428.973811998836
03/2011,21815.78338332101
04/2011,21786.289095755514
