Data,Close
09/2018,135278.4186713188
10/2018,128898.3405324795
11/2018,131043.86273857983
12/2018,118257.93039244777
01/2019,127306.08543447206
02/2019,132216.01264589644
03/2019,136949.97352298992
04/2019,142704.07407625692
05/2019,134431.31602997787
06/2019,141003.05601507725
07/2019,145959.95746433907
08/2019,145137.32744493434
09/2019,149841.68570701216
10/2019,149442.5251207903
11/2019,157285.20109312024
12/2019,158389.95447055605
01/2020,160927.20270493985
02/2020,148680.85143741686
03/2020,130559.1061087352
04/2020,148372.93372945412
05/2020,151802.98444521523
06/2020,153957.28025670096
07/2020,153707.9020326822
08/2020,163479.2346586483
09/2020,160375.64396929718
10/2020,156236.2632616498
11/2020,169250.38515539843
12/2020,171581.35761542112
01/2021,171729.84632064507
02/2021,176675.00376657394
03/2021,190632.09822883786
04/2021,194862.99199091006
05/2021,194300.37995957484
06/2021,204130.5487803988
07/2021,208846.31025884772
08/2021,216222.4947477394
09/2021,210695.62805096744
10/2021,224168.89802479517
11/2021,228129.2042814117
12/2021,239120.38562919127
01/2022,230189.97398286697
02/2022,222428.69626354755
03/2022,232712.87107031062
04/2022,223714.51686997086
05/2022,220494.32936801834
06/2022,208631.96557256515
07/2022,232081.4366475431
08/2022,227013.0502646835
09/2022,211422.02951758087
10/2022,224701.80090093496
11/2022,226683.807168273
12/2022,207803.91116340406
01/2023,217445.96626585547
02/2023,216404.62929011835
03/2023,219057.71025569737
04/2023,220318.43215292934
05/2023,227437.55251218312
06/2023,238370.7508256091
07/2023,242512.21502309648
08/2023,242042.67957335847
09/2023,236452.0670272872
10/2023,230923.43045921178
11/2023,244808.04790723434
12/2023,253161.42142167952
01/2024,262462.38970684767
02/2024,276744.586637642
03/2024,286031.2524105683
04/2024,276714.508124551
05/2024,286835.3266618901
06/2024,301193.26473522076
07/2024,301381.45231355797
